Top_Id;Parent_Id;Exec_Id;NestLevel;Index;Kind;Application;Login;DateTime;Duration;Text;Error;Param1.Name;Param1.Value;Param2.Name;Param2.Value;Param3.Name;Param3.Value;Param4.Name;Param4.Value;Param5.Name;Param5.Value;Param6.Name;Param6.Value;OtherParams
3311972442;;3311972442;7;1;S;Microsoft SQL Server Service Broker Activation;;2023-04-10 09:05:09,341;;      ====> START ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;Id_Order;157865195;Order_Information;"{""Id_Order"":157865195,""ShopNo"":5921,""ShopNo_Partner"":6647,""Operation_Type"":1,""Order_Type"":14,""Lines"":[{""Id_Tov"":609,""Barcode"":7700609016251,""Id_Kontr"":0,""Quantity"":1.625,""GreenPrice"":0,""Warehouse"":5921,""Price"":374.00,""Calculated_Price"":607.75,""Discount_Ch"":0},{""Id_Tov"":14993,""Barcode"":2100100037369,""Id_Kontr"":12178,""Quantity"":4.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":68.00,""Calculated_Price"":272.00,""Discount_Ch"":0},{""Id_Tov"":15198,""Barcode"":7715198013901,""Id_Kontr"":0,""Quantity"":1.390,""GreenPrice"":0,""Warehouse"":5921,""Price"":142.00,""Calculated_Price"":197.38,""Discount_Ch"":0},{""Id_Tov"":15263,""Barcode"":2100100213541,""Id_Kontr"":19321,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":155.00,""Calculated_Price"":310.00,""Discount_Ch"":0},{""Id_Tov"":15378,""Barcode"":7715378011307,""Id_Kontr"":0,""Quantity"":1.130,""GreenPrice"":0,""Warehouse"":5921,""Price"":395.00,""Calculated_Price"":446.35,""Discount_Ch"":0},{""Id_Tov"":16073,""Barcode"":2100100110413,""Id_Kontr"":17035,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":96.00,""Calculated_Price"":192.00,""Discount_Ch"":0},{""Id_Tov"":16122,""Barcode"":2100100343330,""Id_Kontr"":22523,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":172.00,""Calculated_Price"":172.00,""Discount_Ch"":0},{""Id_Tov"":16645,""Barcode"":7716645022309,""Id_Kontr"":0,""Quantity"":2.230,""GreenPrice"":0,""Warehouse"":5921,""Price"":227.00,""Calculated_Price"":506.21,""Discount_Ch"":0},{""Id_Tov"":17081,""Barcode"":4640068460413,""Id_Kontr"":15861,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":123.00,""Calculated_Price"":369.00,""Discount_Ch"":0},{""Id_Tov"":17127,""Barcode"":2100100149987,""Id_Kontr"":19086,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":115.00,""Calculated_Price"":230.00,""Discount_Ch"":0},{""Id_Tov"":17651,""Barcode"":7717651011455,""Id_Kontr"":0,""Quantity"":1.145,""GreenPrice"":0,""Warehouse"":5921,""Price"":144.00,""Calculated_Price"":164.88,""Discount_Ch"":0},{""Id_Tov"":18641,""Barcode"":2100100132323,""Id_Kontr"":16662,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":338.00,""Calculated_Price"":676.00,""Discount_Ch"":0},{""Id_Tov"":18852,""Barcode"":2100100448936,""Id_Kontr"":14771,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":82.00,""Calculated_Price"":82.00,""Discount_Ch"":0},{""Id_Tov"":18941,""Barcode"":2100100096243,""Id_Kontr"":13369,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":165.00,""Calculated_Price"":165.00,""Discount_Ch"":0},{""Id_Tov"":21499,""Barcode"":2100100535179,""Id_Kontr"":28879,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":424.00,""Calculated_Price"":848.00,""Discount_Ch"":0},{""Id_Tov"":21629,""Barcode"":2100100150549,""Id_Kontr"":19684,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":212.00,""Calculated_Price"":212.00,""Discount_Ch"":0},{""Id_Tov"":22495,""Barcode"":2100100526917,""Id_Kontr"":52412,""Quantity"":4.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":138.00,""Calculated_Price"":552.00,""Discount_Ch"":0},{""Id_Tov"":22580,""Barcode"":2100100467531,""Id_Kontr"":52412,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":310.00,""Calculated_Price"":310.00,""Discount_Ch"":0},{""Id_Tov"":22644,""Barcode"":2100100571375,""Id_Kontr"":59046,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":145.00,""Calculated_Price"":145.00,""Discount_Ch"":0},{""Id_Tov"":23536,""Barcode"":2100100616007,""Id_Kontr"":31670,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":224.00,""Calculated_Price"":224.00,""Discount_Ch"":0},{""Id_Tov"":23719,""Barcode"":2100100150624,""Id_Kontr"":19684,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":95.00,""Calculated_Price"":95.00,""Discount_Ch"":0},{""Id_Tov"":24009,""Barcode"":7724009013702,""Id_Kontr"":0,""Quantity"":1.370,""GreenPrice"":0,""Warehouse"":5921,""Price"":312.00,""Calculated_Price"":427.44,""Discount_Ch"":0},{""Id_Tov"":24861,""Barcode"":2100100334840,""Id_Kontr"":27383,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":254.00,""Calculated_Price"":762.00,""Discount_Ch"":0},{""Id_Tov"":26855,""Barcode"":2100100443412,""Id_Kontr"":15819,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":135.00,""Calculated_Price"":270.00,""Discount_Ch"":0},{""Id_Tov"":29850,""Barcode"":2100100220785,""Id_Kontr"":22213,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":175.00,""Calculated_Price"":350.00,""Discount_Ch"":0},{""Id_Tov"":35065,""Barcode"":2100100532970,""Id_Kontr"":59046,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":95.00,""Calculated_Price"":95.00,""Discount_Ch"":0},{""Id_Tov"":38710,""Barcode"":2100100231101,""Id_Kontr"":16662,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":458.00,""Calculated_Price"":916.00,""Discount_Ch"":0},{""Id_Tov"":38893,""Barcode"":2100100220600,""Id_Kontr"":14875,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":155.00,""Calculated_Price"":155.00,""Discount_Ch"":0},{""Id_Tov"":50807,""Barcode"":2100100448301,""Id_Kontr"":18308,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":98.00,""Calculated_Price"":98.00,""Discount_Ch"":0},{""Id_Tov"":55555,""Barcode"":2100100401719,""Id_Kontr"":15650,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":280.00,""Calculated_Price"":280.00,""Discount_Ch"":0},{""Id_Tov"":67188,""Barcode"":2100100529338,""Id_Kontr"":34936,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":50.00,""Calculated_Price"":100.00,""Discount_Ch"":0},{""Id_Tov"":67201,""Barcode"":2100100529581,""Id_Kontr"":52412,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5921,""Price"":40.00,""Calculated_Price"":80.00,""Discount_Ch"":0}]}";;;;;;;;;
3311972442;;3311972442;7;2;F;;;2023-04-10 09:05:09,357;0,015;      <==== END OF ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;result;"{""@ResultCode"":0,""@ResultMessage"":""""}";;;;;;;;;;;
3311965012;;3311965012;7;1;S;Microsoft SQL Server Service Broker Activation;;2023-04-10 09:02:47,689;;      ====> START ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;Id_Order;157865246;Order_Information;"{""Id_Order"":157865246,""ShopNo"":4765,""ShopNo_Partner"":6454,""Operation_Type"":1,""Order_Type"":14,""Lines"":[{""Id_Tov"":16471,""Barcode"":2100100100469,""Id_Kontr"":131,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":56.00,""Calculated_Price"":112.00,""Discount_Ch"":0},{""Id_Tov"":17765,""Barcode"":2100100039738,""Id_Kontr"":12804,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":57.00,""Calculated_Price"":171.00,""Discount_Ch"":0},{""Id_Tov"":18206,""Barcode"":2100100044138,""Id_Kontr"":12528,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":81.00,""Calculated_Price"":243.00,""Discount_Ch"":0},{""Id_Tov"":19121,""Barcode"":2100100226282,""Id_Kontr"":21575,""Quantity"":5.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":51.00,""Calculated_Price"":255.00,""Discount_Ch"":0},{""Id_Tov"":21674,""Barcode"":2100100093235,""Id_Kontr"":12528,""Quantity"":5.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":81.00,""Calculated_Price"":405.00,""Discount_Ch"":0},{""Id_Tov"":26570,""Barcode"":2100100127862,""Id_Kontr"":18132,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":118.00,""Calculated_Price"":118.00,""Discount_Ch"":0},{""Id_Tov"":34647,""Barcode"":2100100165703,""Id_Kontr"":18161,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":64.00,""Calculated_Price"":128.00,""Discount_Ch"":0},{""Id_Tov"":37734,""Barcode"":2100100204365,""Id_Kontr"":21578,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":65.00,""Calculated_Price"":65.00,""Discount_Ch"":0},{""Id_Tov"":38955,""Barcode"":2100100219598,""Id_Kontr"":14541,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":175.00,""Calculated_Price"":175.00,""Discount_Ch"":0},{""Id_Tov"":39006,""Barcode"":2100100220365,""Id_Kontr"":17411,""Quantity"":4.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":80.00,""Calculated_Price"":320.00,""Discount_Ch"":0},{""Id_Tov"":47599,""Barcode"":2100100314590,""Id_Kontr"":20056,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":54.00,""Calculated_Price"":54.00,""Discount_Ch"":0},{""Id_Tov"":48026,""Barcode"":2100100319526,""Id_Kontr"":30579,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":58.00,""Calculated_Price"":116.00,""Discount_Ch"":0},{""Id_Tov"":49226,""Barcode"":2100100329563,""Id_Kontr"":20603,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":86.00,""Calculated_Price"":86.00,""Discount_Ch"":0},{""Id_Tov"":49979,""Barcode"":2100100336936,""Id_Kontr"":19081,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":79.00,""Calculated_Price"":79.00,""Discount_Ch"":0},{""Id_Tov"":56015,""Barcode"":4640102270244,""Id_Kontr"":21413,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":198.00,""Calculated_Price"":198.00,""Discount_Ch"":0},{""Id_Tov"":59379,""Barcode"":2100100438944,""Id_Kontr"":14375,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":42.00,""Calculated_Price"":126.00,""Discount_Ch"":0},{""Id_Tov"":60761,""Barcode"":2100100453350,""Id_Kontr"":14604,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":85.00,""Calculated_Price"":85.00,""Discount_Ch"":0},{""Id_Tov"":65460,""Barcode"":2100100506742,""Id_Kontr"":43941,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":118.00,""Calculated_Price"":118.00,""Discount_Ch"":0},{""Id_Tov"":65461,""Barcode"":2100100506759,""Id_Kontr"":43941,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":118.00,""Calculated_Price"":118.00,""Discount_Ch"":0},{""Id_Tov"":73326,""Barcode"":2100100598891,""Id_Kontr"":19081,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":138.00,""Calculated_Price"":138.00,""Discount_Ch"":0}]}";;;;;;;;;
3311965012;;3311965012;7;2;F;;;2023-04-10 09:02:47,699;0,010;      <==== END OF ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;result;"{""@ResultCode"":0,""@ResultMessage"":""""}";;;;;;;;;;;
3311964835;;3311964835;7;1;S;Microsoft SQL Server Service Broker Activation;;2023-04-10 09:02:42,999;;      ====> START ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;Id_Order;157863561;Order_Information;"{""Id_Order"":157863561,""ShopNo"":4765,""ShopNo_Partner"":6454,""Operation_Type"":1,""Order_Type"":14,""Lines"":[{""Id_Tov"":23556,""Barcode"":2100100108892,""Id_Kontr"":16888,""Quantity"":5.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":110.00,""Calculated_Price"":550.00,""Discount_Ch"":0},{""Id_Tov"":48651,""Barcode"":2100100327101,""Id_Kontr"":21991,""Quantity"":5.000,""GreenPrice"":0,""Warehouse"":4765,""Price"":110.00,""Calculated_Price"":550.00,""Discount_Ch"":0}]}";;;;;;;;;
3311964835;;3311964835;7;2;F;;;2023-04-10 09:02:42,999;0,000;      <==== END OF ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;result;"{""@ResultCode"":0,""@ResultMessage"":""""}";;;;;;;;;;;
3311963247;;3311963247;7;1;S;Microsoft SQL Server Service Broker Activation;;2023-04-10 09:02:19,286;;      ====> START ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;Id_Order;157857461;Order_Information;"{""Id_Order"":157857461,""ShopNo"":5814,""ShopNo_Partner"":6742,""Operation_Type"":1,""Order_Type"":14,""Lines"":[{""Id_Tov"":143,""Barcode"":2100100297107,""Id_Kontr"":14848,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":125.00,""Calculated_Price"":250.00,""Discount_Ch"":0},{""Id_Tov"":173,""Barcode"":2100100004873,""Id_Kontr"":271,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":77.00,""Calculated_Price"":77.00,""Discount_Ch"":0},{""Id_Tov"":270,""Barcode"":2100100038229,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":40.00,""Calculated_Price"":40.00,""Discount_Ch"":0},{""Id_Tov"":271,""Barcode"":2100460102004,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":40.00,""Calculated_Price"":40.00,""Discount_Ch"":0},{""Id_Tov"":273,""Barcode"":2100100261436,""Id_Kontr"":51817,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":40.00,""Calculated_Price"":40.00,""Discount_Ch"":0},{""Id_Tov"":298,""Barcode"":2100530102002,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":48.00,""Calculated_Price"":48.00,""Discount_Ch"":0},{""Id_Tov"":300,""Barcode"":2100520102005,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":42.00,""Calculated_Price"":42.00,""Discount_Ch"":0},{""Id_Tov"":352,""Barcode"":2100100051914,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":42.00,""Calculated_Price"":42.00,""Discount_Ch"":0},{""Id_Tov"":834,""Barcode"":2100100000882,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":101.00,""Calculated_Price"":101.00,""Discount_Ch"":0},{""Id_Tov"":1010,""Barcode"":2100100001520,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":42.00,""Calculated_Price"":42.00,""Discount_Ch"":0},{""Id_Tov"":1573,""Barcode"":2100100105327,""Id_Kontr"":14861,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":48.00,""Calculated_Price"":96.00,""Discount_Ch"":0},{""Id_Tov"":1768,""Barcode"":2100100063603,""Id_Kontr"":12249,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":48.00,""Calculated_Price"":48.00,""Discount_Ch"":0},{""Id_Tov"":14526,""Barcode"":2100100010089,""Id_Kontr"":12452,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":84.00,""Calculated_Price"":168.00,""Discount_Ch"":0},{""Id_Tov"":15136,""Barcode"":2100100014308,""Id_Kontr"":19,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":48.00,""Calculated_Price"":96.00,""Discount_Ch"":0},{""Id_Tov"":15137,""Barcode"":2100100216221,""Id_Kontr"":22007,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":48.00,""Calculated_Price"":48.00,""Discount_Ch"":0},{""Id_Tov"":15549,""Barcode"":2100100172886,""Id_Kontr"":20895,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":158.00,""Calculated_Price"":158.00,""Discount_Ch"":0},{""Id_Tov"":16026,""Barcode"":2100100105518,""Id_Kontr"":339,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":63.00,""Calculated_Price"":126.00,""Discount_Ch"":0},{""Id_Tov"":16229,""Barcode"":2100100013752,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":191.00,""Calculated_Price"":191.00,""Discount_Ch"":0},{""Id_Tov"":16306,""Barcode"":4607056553076,""Id_Kontr"":59837,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":220.00,""Calculated_Price"":440.00,""Discount_Ch"":0},{""Id_Tov"":17148,""Barcode"":2100100034375,""Id_Kontr"":339,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":70.00,""Calculated_Price"":210.00,""Discount_Ch"":0},{""Id_Tov"":17394,""Barcode"":2100100163686,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":103.00,""Calculated_Price"":103.00,""Discount_Ch"":0},{""Id_Tov"":17736,""Barcode"":2100100039233,""Id_Kontr"":271,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":90.00,""Calculated_Price"":180.00,""Discount_Ch"":0},{""Id_Tov"":18888,""Barcode"":2100100052164,""Id_Kontr"":12249,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":55.00,""Calculated_Price"":110.00,""Discount_Ch"":0},{""Id_Tov"":20038,""Barcode"":2100100130367,""Id_Kontr"":14911,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":298.00,""Calculated_Price"":298.00,""Discount_Ch"":0},{""Id_Tov"":21634,""Barcode"":2100100092443,""Id_Kontr"":12289,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":76.00,""Calculated_Price"":76.00,""Discount_Ch"":0},{""Id_Tov"":22194,""Barcode"":2100100098490,""Id_Kontr"":376,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":78.00,""Calculated_Price"":78.00,""Discount_Ch"":0},{""Id_Tov"":22492,""Barcode"":2100100101039,""Id_Kontr"":102,""Quantity"":5.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":42.00,""Calculated_Price"":210.00,""Discount_Ch"":0},{""Id_Tov"":23024,""Barcode"":2100100105792,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":54.00,""Calculated_Price"":54.00,""Discount_Ch"":0},{""Id_Tov"":23025,""Barcode"":2100100105815,""Id_Kontr"":16370,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":82.00,""Calculated_Price"":82.00,""Discount_Ch"":0},{""Id_Tov"":23071,""Barcode"":2100100106478,""Id_Kontr"":271,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":210.00,""Calculated_Price"":210.00,""Discount_Ch"":0},{""Id_Tov"":24013,""Barcode"":2100100110536,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":67.00,""Calculated_Price"":67.00,""Discount_Ch"":0},{""Id_Tov"":24934,""Barcode"":2100100115869,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":54.00,""Calculated_Price"":54.00,""Discount_Ch"":0},{""Id_Tov"":32059,""Barcode"":2100100156619,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":45.00,""Calculated_Price"":45.00,""Discount_Ch"":0},{""Id_Tov"":32383,""Barcode"":2100100156787,""Id_Kontr"":339,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":72.00,""Calculated_Price"":72.00,""Discount_Ch"":0},{""Id_Tov"":35893,""Barcode"":2100100170530,""Id_Kontr"":364,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":57.00,""Calculated_Price"":114.00,""Discount_Ch"":0},{""Id_Tov"":36862,""Barcode"":2100100215927,""Id_Kontr"":19771,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":76.00,""Calculated_Price"":76.00,""Discount_Ch"":0},{""Id_Tov"":43060,""Barcode"":2100100265953,""Id_Kontr"":17356,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":58.00,""Calculated_Price"":58.00,""Discount_Ch"":0},{""Id_Tov"":43843,""Barcode"":2100100275457,""Id_Kontr"":17356,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":80.00,""Calculated_Price"":80.00,""Discount_Ch"":0},{""Id_Tov"":56530,""Barcode"":2100100411671,""Id_Kontr"":102,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":52.00,""Calculated_Price"":52.00,""Discount_Ch"":0},{""Id_Tov"":58271,""Barcode"":4607074312891,""Id_Kontr"":40069,""Quantity"":2.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":80.00,""Calculated_Price"":160.00,""Discount_Ch"":0},{""Id_Tov"":67245,""Barcode"":4660043859605,""Id_Kontr"":17356,""Quantity"":1.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":61.00,""Calculated_Price"":61.00,""Discount_Ch"":0},{""Id_Tov"":72317,""Barcode"":4602481807299,""Id_Kontr"":17352,""Quantity"":3.000,""GreenPrice"":0,""Warehouse"":5814,""Price"":168.00,""Calculated_Price"":504.00,""Discount_Ch"":0}]}";;;;;;;;;
3311963247;;3311963247;7;2;F;;;2023-04-10 09:02:19,317;0,032;      <==== END OF ([OnlinePay].[dbo].[sp_Bascket_Fiscal_Put]);;result;"{""@ResultCode"":0,""@ResultMessage"":""""}";;;;;;;;;;;
